id_x,Poster_Link,Series_Title,Released_Year,Certificate,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,id_y,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
203,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",logan,2017,A,137 min,8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",77.0,647884,226277068.0,44010,Logan,6.4,8,Released,2010-09-10,10474,94,False,/uK5Q69gshBK4GaT4EWPyvYydCgz.jpg,135000,http://www.LoganTheMovie.com,tt1483010,en,logan,A teen does everything he can to finish his younger brother's project when tragedy strikes.,1.827,/9Jhk48r4SRaUprLjaAnWeqfdWka.jpg,A Beacon of Light in a World of Selfishness,"Comedy, Drama, Family","Logan Films, Real Bean Entertainment",United States of America,English,
203,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",logan,2017,A,137 min,8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",77.0,647884,226277068.0,889316,Logan,0.0,0,Released,,0,0,False,,0,,,hu,logan,,0.6,,,,,,,
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,264644,Room,8.033,8684,Released,2015-10-16,35401758,118,False,/i8aK8cGt5iYfMmUJiAe5AKIqYE5.jpg,13000000,https://a24films.com/films/room,tt3170832,en,room,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",17.002,/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,Love knows no boundaries,"Drama, Thriller","Elevation Pictures, Téléfilm Canada, Element Pictures, FilmNation Entertainment, No Trace Camping, Film4 Productions, Fís Éireann/Screen Ireland","Canada, Ireland, United Kingdom, United States of America",English,"based on novel or book, escape, isolation, carpet, kidnapping, imprisonment, grandparents, hospital, dog, captive, children's perspectives, skylight, mother son relationship"
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,69917,Room,4.4,5,Released,2005-04-01,5228,83,False,,0,,tt0417096,en,room,A Texan begins a cross-country journey in hope of finding the empty loft she keeps seeing in visions.,0.99,/pCxhR0RIiqnEdymvqatL3UWBs85.jpg,,"Drama, Documentary, Horror","C-Hundred Film Corporation, The 7th Floor",United States of America,English,"new york city, nihilism, midlife crisis, migraine, housewife, friends, loneliness, tarot"
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,358223,Room,7.0,1,Released,2011-11-04,0,17,False,,0,http://www.fernandofranco.com/fernando-franco-room.html,tt2833732,en,room,"Ana is connected to a chat room, with webcam power on showing her room. Among a seemingly small talk, she begins to show signs that something, in real life, is not going well at all.",1.4,,,Drama,,,Spanish,"webcam, internet, drugs, chat room"
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,890337,Room,7.0,1,Released,2021-10-26,0,9,False,,100,,,en,room,A young man is isolated in his room due to a Covid-19 exposure.,0.692,/7t3mxJ7jqpCe2rTx8id1Cpxr181.jpg,,"Documentary, Drama",Mondos At Midnight,,,"depression, loneliness, vhs, bedroom story"
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,1120724,ROOM,0.0,0,Released,2023-05-11,0,9,False,,0,,,en,room,A teenager struggles with depression and social anxiety and locks himself away in a room of his own making.,0.6,,,Animation,,,,
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,1176438,Room,0.0,0,In Production,,0,0,False,,1000,,,en,room,"Music Video on the song ""Room"" by Bloodshot the Band.",1.348,,,Music,Misfit Films,,English,"music video, music"
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,1264671,Room,0.0,0,Released,2007-12-27,0,4,False,,0,,,en,room,Video VIII of Cartmell's unfinished series Shipwreck Theory.  Part of Shipwreck Theory III (The Knowing),0.6,/jEAotkkiJB21sfOiHRPp58of5pb.jpg,,,,Canada,,
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,531367,Room,0.0,0,Released,2017-01-01,0,6,False,,0,,,pl,room,A captive mind attempts to break free of the confines of a dungeon of its own making into the colourful void of open space.,0.92,/8jE2afLvPWbCPIEyu1DcSfeufBj.jpg,,Animation,,Poland,No Language,
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,931487,Room,0.0,0,Post Production,,0,124,False,,399,,tt17375168,ta,room,"Heroine Bharadhi has undergone sexual torture’s by her psychopath husband creating a strong aversion to sex within her. In contrast, the hero is an innocent young guy working in an IT company whose lust takes better of him and strong sexual urges drive his thoughts.These two contrasting characters get locked up in a bathroom under strange circumstances. What transpires between them makes the plot of this trilingual adult-comedy-thriller movie - ROOM",1.137,/wf3n9HKGp5j3L38WHPMEDqp5CGn.jpg,,"Thriller, Romance",March30,India,"Kannada, Tamil, Telugu",
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,893454,Room,0.0,0,Released,2014-01-01,0,5,False,,0,https://vimeo.com/103753916,,en,room,"Essential beauty was not revealed in the decoration, but was inherent to the structure itself, the image of simple & logical construction.",0.881,/cq1InPORtBizO46iopMPrjEYM7i.jpg,,Animation,,Spain,,
204,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",room,2015,R,118 min,8.1,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",86.0,371538,14677674.0,785295,Room,0.0,0,Released,1976-09-30,0,17,False,,0,,,ja,room,,0.6,/tNAeQ7xT9XLVL64EFJKcXE8xbr1.jpg,,,,Japan,,
205,"https://m.media-amazon.com/images/M/MV5BNGQzY2Y0MTgtMDA4OC00NjM3LWI0ZGQtNTJlM2UxZDQxZjI0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR1,0,67,98_AL_.jpg",relatos salvajes,2014,R,122 min,8.1,Six short stories that explore the extremities of human behavior involving people in distress.,77.0,177059,3107072.0,265195,Wild Tales,7.869,3081,Released,2014-08-21,27007072,122,False,/pBMqrmItjpOzfoRwUXp4gfy3FK7.jpg,4000000,,tt3011894,es,relatos salvajes,Six deadly stories that explore the extremities of human behaviour involving distressed people seeking revenge.,15.063,/pvSty5MCAxdj8LlAEXCDfM1YNOl.jpg,We can all lose control,"Drama, Thriller, Comedy","Warner Bros. Pictures, El Deseo, K & S Films, Telefe, INCAA, ICAA, Warner Bros. Entertainment España","Argentina, Spain",Spanish,"dark comedy, anthology, revenge, wedding party, road rage, multiple storylines, horror comedy, intense"
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,508442,Soul,8.15,9473,Released,2020-12-25,136384442,101,False,/4JNggqfyJWREqb0enzpUMbvIniV.jpg,150000000,https://www.disneyplus.com/movies/soul/77zlWrb9vRYp,tt2948372,en,soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",48.876,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,Is all this living really worth dying for?,"Animation, Family, Comedy, Fantasy, Drama","Walt Disney Pictures, Pixar",United States of America,English,"new york city, jazz, musician, cat, self-discovery, jazz singer or musician, teacher, life after death"
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,466487,Soul,4.5,2,Released,2016-01-01,0,75,False,,0,http://www.soulthefilm.es/,tt7424260,en,soul,"Soul explores the secrets of gastronomy where two cuisines apparently so opposite in their philosophy, conception and experience, have both earned the highest culinary recognition, three Michelin stars.",0.677,/iBEMNvJZO81ZrROm3Ku0IpNLeH6.jpg,,Documentary,"Nasa producciones, Festimania Pictures",Spain,"English, Spanish, French, Japanese","food, chef, culinary arts"
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,1125713,Soul,0.0,0,Released,,0,20,False,,0,,,en,soul,the soul is the key,0.6,,idk,,,,,
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,1129795,SOUL,0.0,0,Released,,0,0,False,,0,,,en,soul,you have a body. temporarily.,0.6,/aJHdRc9QEsgs3UY6pySmML9MwQn.jpg,,,,,,
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,1300673,Soul,0.0,0,Released,,0,14,False,,0,,,en,soul,"A coming-of-age story rooted in an electric subculture, SOUL deals with the loss felt by Mia's loved ones when she leaves her small hometown to study in the city. Brought together by their love of the Northern Soul scene, loss becomes acceptance, and hope as Mia begins a new chapter.",0.6,,,,,,English,
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,1340843,Soul,0.0,0,Released,2024-03-15,0,2,False,,0,https://filmfreeway.com/Soul736,,en,soul,"What is Soul? According to Dr. Oppenheimer, ""Soul is quantum transfer from one hand to another hand"". Do you believe there is soul? What does soul mean to you? What is your soul?",0.6,,,"Fantasy, Animation",,,,
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,393989,Soul,0.0,0,Released,2016-04-16,0,99,False,,1500000,,tt2726536,en,soul,"Chase, a frustrated artist, lives a bohemian life with lover, Alexis, an enchanting dancer, in their rundown apartment in an artistic niche of the city. His life is thrown into turmoil when Alexis is raped and murdered. Chase's greedy art dealer, Carl, sees this tragedy as a way to capitalize on what once was a unfruitful investment. What follows is a chain reaction of greed by way of mourning Alexis' death. Chase can find only one reason to go on: revenge.",0.805,/1ZvojPXy53WjnvpDCTgCAdt8L3X.jpg,A Study In Violence,Crime,C4 Media Group,United States of America,English,revenge
206,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_UX67_CR0,0,67,98_AL_.jpg",soul,2020,U,100 min,8.1,"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",83.0,159171,,745074,Soul,0.0,0,Released,2019-01-01,0,11,False,,0,,tt12078192,zh,soul,"A family struggles after the main breadwinner has to quit his teaching job due to illness, and his 70-year-old mother must provide for both of them.",0.6,/aQGH87OpqtYrHqMaQLDBsvtLapR.jpg,,"Drama, Fantasy",,,Mandarin,
208,"https://m.media-amazon.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_UY98_CR0,0,67,98_AL_.jpg",pk,2014,UA,153 min,8.1,An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religion on its people.,,163061,10616104.0,1202888,PK,0.0,0,Released,,0,0,False,,0,,,en,pk,,0.0,,,,,,English,"teen comedy, teenage rebellion, religious film, dramedy, christian film, short film, student film"
210,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",the grand budapest hotel,2014,UA,99 min,8.1,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.",88.0,707630,59100318.0,120467,The Grand Budapest Hotel,8.049,13787,Released,2014-02-26,174600318,100,False,/xHDynIimfsgj0ZOs0j5ma8v1vmM.jpg,30000000,,tt2278388,en,the grand budapest hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",33.966,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,A murder case of Madam D. With enormous wealth and the most outrageous events surrounding her sudden death!,"Comedy, Drama","Fox Searchlight Pictures, Scott Rudin Productions, Studio Babelsberg, Indian Paintbrush, TSG Entertainment, American Empirical Pictures","Germany, United States of America","English, French","hotel, painting, wartime, eastern europe, author, gunfight, theft, bellboy, mentor protégé relationship, european, hotel lobby, renaissance painting, 1960s, 1930s"
